index,filename,config,einsteinradius,ellipseratio,orientation,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
11400,image-011400.png,raysie,34.7905,0.1930,56.6812,SersicSphere,26.0143,195.8601,4.9213,23.0861,97.7446,3.4810,12.3996,-25.0240,-7.1094
11401,image-011401.png,raysie,10.8287,0.3583,133.2680,SersicSphere,2.5639,165.1221,1.0398,31.7237,110.5239,2.1040,12.1770,-2.4779,0.6583
11402,image-011402.png,raysie,73.3502,0.7256,145.8155,SersicSphere,47.1528,7.5314,1.7520,16.9730,150.4034,2.3201,15.5495,46.7460,6.1803
11403,image-011403.png,raysie,8.9260,0.2581,129.3477,SersicSphere,8.8840,109.5240,4.9203,12.4529,2.5830,1.4341,19.6724,-2.9691,8.3732
11404,image-011404.png,raysie,28.0754,0.1720,151.6140,SersicSphere,13.7182,305.3960,3.7846,16.1311,107.1157,4.3745,11.5340,7.9459,-11.1827
11405,image-011405.png,raysie,64.9093,0.7618,56.9739,SersicSphere,58.8700,308.0514,2.6244,3.0474,176.4074,2.2800,11.5733,36.2856,-46.3576
11406,image-011406.png,raysie,72.7508,0.8813,71.1269,SersicSphere,20.1385,300.5451,3.9214,11.4709,88.5531,2.4867,19.7596,10.2347,-17.3439
11407,image-011407.png,raysie,31.6347,0.2620,55.5631,SersicSphere,28.6045,0.4050,2.2595,33.1482,153.4899,1.7695,15.1569,28.6038,0.2022
11408,image-011408.png,raysie,55.7452,0.3484,143.8435,SersicSphere,12.2041,209.8418,2.4145,17.8528,121.2937,4.5741,14.6986,-10.5859,-6.0729
11409,image-011409.png,raysie,72.1735,0.1322,95.3353,SersicSphere,51.8732,133.6379,3.6647,38.0652,84.7541,2.1453,18.9712,-35.7976,37.5414
11410,image-011410.png,raysie,19.2525,0.5213,34.5551,SersicSphere,6.6059,313.2037,3.1361,21.4059,171.9043,3.6450,13.0683,4.5223,-4.8152
11411,image-011411.png,raysie,32.4378,0.6109,148.6243,SersicSphere,35.2235,153.9240,3.5379,10.7207,24.3639,1.5092,10.6431,-31.6381,15.4830
11412,image-011412.png,raysie,15.1411,0.6304,121.3083,SersicSphere,11.1032,165.2776,2.0332,34.3782,51.7673,2.6850,13.0764,-10.7387,2.8217
11413,image-011413.png,raysie,62.8763,0.1869,112.2654,SersicSphere,66.4244,211.5248,4.2604,34.3627,165.6445,3.3195,14.1783,-56.6211,-34.7312
11414,image-011414.png,raysie,22.7413,0.7228,45.7793,SersicSphere,11.6926,17.6527,3.8770,5.4902,89.9705,3.0751,18.6257,11.1420,3.5457
11415,image-011415.png,raysie,21.9538,0.3810,79.4732,SersicSphere,11.7330,335.1956,3.4007,2.3383,16.0411,1.2750,11.6664,10.6506,-4.9223
11416,image-011416.png,raysie,26.3169,0.6695,87.2855,SersicSphere,2.4619,229.2249,2.3318,18.0713,158.3324,2.3393,19.3065,-1.6079,-1.8644
11417,image-011417.png,raysie,56.2039,0.7778,97.6501,SersicSphere,34.6110,229.5277,2.5284,32.3119,24.8854,4.5746,18.7036,-22.4653,-26.3293
11418,image-011418.png,raysie,46.4252,0.7525,42.0571,SersicSphere,6.6807,264.0622,4.8497,11.6029,32.9121,2.5255,10.1206,-0.6911,-6.6449
11419,image-011419.png,raysie,65.3920,0.4465,87.7371,SersicSphere,51.7892,108.6266,3.2369,33.5916,9.5383,2.8144,18.9550,-16.5414,49.0765
11420,image-011420.png,raysie,47.9877,0.4145,16.5056,SersicSphere,52.6716,211.3483,1.2881,27.5225,12.5119,1.7970,17.9476,-44.9826,-27.4018
11421,image-011421.png,raysie,54.7329,0.1132,0.1229,SersicSphere,5.4391,168.4518,3.7469,38.9198,64.4814,2.3635,11.7949,-5.3290,1.0889
11422,image-011422.png,raysie,29.1359,0.4854,51.0625,SersicSphere,1.7814,26.1254,2.1202,10.7489,84.7314,3.3796,12.5730,1.5994,0.7844
11423,image-011423.png,raysie,43.3826,0.4356,69.7532,SersicSphere,45.0789,96.0124,3.8010,8.2025,3.6321,2.7814,13.6225,-4.7217,44.8310
11424,image-011424.png,raysie,43.9254,0.3992,94.0536,SersicSphere,29.6963,83.0322,4.3674,24.6252,70.9817,2.6390,12.6450,3.6025,29.4770
11425,image-011425.png,raysie,12.0018,0.3634,66.0516,SersicSphere,8.2004,288.5485,1.5672,5.4419,153.1515,4.6231,17.0273,2.6086,-7.7744
11426,image-011426.png,raysie,28.9480,0.4477,157.1788,SersicSphere,25.6140,23.5887,3.5695,4.1137,150.3756,4.0115,15.3964,23.4738,10.2499
11427,image-011427.png,raysie,33.2445,0.8539,68.4142,SersicSphere,33.1161,122.5438,1.5276,14.5595,174.7836,4.1748,11.2877,-17.8146,27.9162
11428,image-011428.png,raysie,28.2033,0.5531,26.5204,SersicSphere,29.4176,189.2282,2.9898,23.6910,167.7003,3.9016,19.8337,-29.0369,-4.7176
11429,image-011429.png,raysie,47.2647,0.1922,70.3672,SersicSphere,44.2949,63.9384,4.0585,21.5301,173.1466,2.7021,19.9487,19.4604,39.7911
11430,image-011430.png,raysie,73.9126,0.7588,14.1213,SersicSphere,7.5788,133.5285,3.1383,13.6388,41.6031,3.9289,18.5300,-5.2196,5.4949
11431,image-011431.png,raysie,29.4650,0.7732,143.0872,SersicSphere,32.8969,133.6232,3.6688,35.8034,24.9000,3.0363,15.0092,-22.6960,23.8138
11432,image-011432.png,raysie,18.7013,0.3734,170.1971,SersicSphere,10.0269,134.9512,4.4432,23.6290,38.5369,1.2634,11.6141,-7.0840,7.0961
11433,image-011433.png,raysie,59.9038,0.8782,84.4471,SersicSphere,56.1985,116.4566,2.9953,23.1768,132.2693,4.4880,17.3094,-25.0376,50.3129
11434,image-011434.png,raysie,42.7862,0.6363,90.5517,SersicSphere,8.3139,155.1211,1.4988,11.6193,18.7015,3.5822,18.4387,-7.5423,3.4977
11435,image-011435.png,raysie,32.1029,0.1914,57.1117,SersicSphere,1.0057,218.7649,3.5913,23.8531,54.8222,2.3788,18.8194,-0.7842,-0.6297
11436,image-011436.png,raysie,60.3286,0.3425,103.9431,SersicSphere,24.9601,311.0360,3.6463,6.5067,165.6602,1.0358,14.1927,16.3872,-18.8273
11437,image-011437.png,raysie,64.8006,0.5429,39.5350,SersicSphere,32.3861,255.7178,3.0532,20.9460,79.4395,1.9329,11.6037,-7.9896,-31.3851
11438,image-011438.png,raysie,3.0744,0.6251,33.2943,SersicSphere,3.6315,119.2664,4.6507,13.9655,58.3478,2.3476,18.6264,-1.7753,3.1680
11439,image-011439.png,raysie,41.2825,0.8121,69.3007,SersicSphere,30.0464,92.3845,4.0429,12.1999,69.3150,1.5701,19.3846,-1.2501,30.0204
11440,image-011440.png,raysie,15.6617,0.6763,5.9142,SersicSphere,16.8039,144.7115,4.9747,14.8450,17.8409,4.2414,16.8202,-13.7162,9.7075
11441,image-011441.png,raysie,35.5411,0.3386,105.0908,SersicSphere,30.2200,259.6433,4.8163,5.4336,33.3756,2.7680,11.1511,-5.4328,-29.7276
11442,image-011442.png,raysie,22.4109,0.1352,37.5944,SersicSphere,14.6502,313.7182,2.2787,14.9687,1.6523,3.4409,18.2824,10.1249,-10.5884
11443,image-011443.png,raysie,25.7811,0.4837,53.7968,SersicSphere,20.5590,300.8699,2.0517,3.7705,10.7213,3.3114,17.4681,10.5486,-17.6465
11444,image-011444.png,raysie,57.1702,0.8305,166.5988,SersicSphere,13.8922,218.9881,3.2530,14.2233,173.1308,3.6307,17.4982,-10.7981,-8.7404
11445,image-011445.png,raysie,26.9387,0.1107,131.5665,SersicSphere,17.3481,292.8443,1.1169,36.8787,121.1581,4.4130,11.4403,6.7350,-15.9874
11446,image-011446.png,raysie,33.6267,0.4836,179.2270,SersicSphere,33.3016,107.8145,2.4350,9.3030,15.9198,3.0315,18.6457,-10.1882,31.7049
11447,image-011447.png,raysie,19.2558,0.7337,73.7069,SersicSphere,18.6606,112.5159,1.8073,38.4135,1.1702,3.5581,17.3772,-7.1459,17.2381
11448,image-011448.png,raysie,13.2250,0.4823,5.9634,SersicSphere,14.7356,79.3551,4.9011,27.6673,51.9925,3.6560,16.3164,2.7220,14.4820
11449,image-011449.png,raysie,58.5857,0.7241,90.8959,SersicSphere,27.6022,87.9601,4.7890,15.1777,157.1195,1.6764,10.1153,0.9825,27.5847
11450,image-011450.png,raysie,68.7309,0.5956,140.3169,SersicSphere,4.0583,66.4339,3.2012,1.9785,59.1163,2.2178,10.7733,1.6225,3.7199
11451,image-011451.png,raysie,58.1162,0.5732,112.7000,SersicSphere,62.5074,358.8446,2.5272,14.5288,21.4936,2.6809,19.2266,62.4947,-1.2604
11452,image-011452.png,raysie,17.1476,0.8322,135.6078,SersicSphere,6.9529,5.6833,3.0639,15.3040,134.4988,2.7629,11.4285,6.9187,0.6885
11453,image-011453.png,raysie,26.2312,0.4159,53.4075,SersicSphere,15.1688,69.6417,2.0195,12.7600,69.0606,2.9215,15.5018,5.2771,14.2213
11454,image-011454.png,raysie,15.9566,0.8460,135.1618,SersicSphere,12.8598,49.9026,2.3121,30.3533,82.7710,1.7181,19.1849,8.2828,9.8371
11455,image-011455.png,raysie,74.6363,0.7790,53.3266,SersicSphere,58.6340,280.4928,2.8835,28.8703,78.4465,3.5164,11.9201,10.6779,-57.6535
11456,image-011456.png,raysie,68.7743,0.3269,32.1283,SersicSphere,48.3466,182.2656,3.8429,21.1099,128.4626,4.9319,10.2675,-48.3088,-1.9112
11457,image-011457.png,raysie,36.6713,0.1870,112.0288,SersicSphere,8.5702,261.4075,1.4067,14.6515,138.6365,2.4255,11.0297,-1.2804,-8.4740
11458,image-011458.png,raysie,55.9168,0.6954,18.5876,SersicSphere,36.8010,10.9665,1.0281,24.1917,27.0333,2.3650,19.7364,36.1290,7.0008
11459,image-011459.png,raysie,50.6763,0.3346,51.9583,SersicSphere,1.3504,27.4757,1.4324,29.3061,102.1960,3.8284,16.8795,1.1981,0.6230
11460,image-011460.png,raysie,26.2805,0.4953,82.2460,SersicSphere,16.4893,270.2455,1.8572,19.4553,135.4814,2.3739,15.6964,0.0706,-16.4892
11461,image-011461.png,raysie,34.7405,0.5630,6.7456,SersicSphere,11.9252,177.5608,2.5809,20.3107,5.8569,1.8613,18.3980,-11.9144,0.5075
11462,image-011462.png,raysie,5.7511,0.4159,149.8758,SersicSphere,4.0798,261.9394,1.0411,24.2869,15.9588,4.5082,11.9290,-0.5721,-4.0395
11463,image-011463.png,raysie,39.1809,0.7548,71.6531,SersicSphere,41.9817,208.1688,2.2266,6.3781,173.4066,1.8833,17.4170,-37.0094,-19.8183
11464,image-011464.png,raysie,43.3190,0.5686,40.4782,SersicSphere,6.5533,351.7095,1.6514,6.5258,129.9382,4.6387,16.3403,6.4848,-0.9449
11465,image-011465.png,raysie,61.2918,0.5616,87.8185,SersicSphere,50.5186,14.6209,1.9339,5.6184,111.0903,4.0023,15.9925,48.8826,12.7520
11466,image-011466.png,raysie,19.2436,0.6366,6.2314,SersicSphere,9.5602,296.7213,3.5286,13.0161,107.7568,3.9776,17.4355,4.2988,-8.5393
11467,image-011467.png,raysie,61.3763,0.8773,0.0515,SersicSphere,2.8970,132.8122,3.3347,24.4294,42.8938,4.5141,12.1562,-1.9688,2.1252
11468,image-011468.png,raysie,53.7144,0.6466,107.8088,SersicSphere,18.0660,41.2511,4.9828,21.0085,130.3084,1.0360,14.0511,13.5825,11.9120
11469,image-011469.png,raysie,73.1675,0.1602,62.8551,SersicSphere,57.9775,231.1915,3.5050,15.7277,148.0669,4.3896,15.9502,-36.3356,-45.1787
11470,image-011470.png,raysie,48.8134,0.1069,64.9007,SersicSphere,48.3078,186.1050,3.1096,20.3770,137.2140,4.7407,17.4357,-48.0339,-5.1376
11471,image-011471.png,raysie,38.3043,0.6722,23.8782,SersicSphere,5.1446,172.5451,1.6049,11.3842,126.7081,4.0875,11.5125,-5.1011,0.6675
11472,image-011472.png,raysie,13.5993,0.1914,0.1333,SersicSphere,14.6386,326.3413,3.5637,16.2793,116.8928,3.8629,15.3447,12.1845,-8.1134
11473,image-011473.png,raysie,22.0976,0.6483,41.8756,SersicSphere,7.4997,78.7692,2.2178,13.7525,83.5308,2.2601,11.5622,1.4607,7.3561
11474,image-011474.png,raysie,11.2870,0.7088,79.6894,SersicSphere,2.7530,162.0505,2.1889,26.4883,26.6328,2.0128,14.3285,-2.6190,0.8484
11475,image-011475.png,raysie,30.8029,0.3395,12.1497,SersicSphere,27.9824,21.7256,4.7489,16.9044,167.8021,4.3962,11.7810,25.9947,10.3580
11476,image-011476.png,raysie,59.8197,0.8594,88.3119,SersicSphere,38.3988,84.0784,4.5263,1.9906,3.7215,1.2171,11.1507,3.9615,38.1939
11477,image-011477.png,raysie,57.0224,0.3783,103.7147,SersicSphere,18.8583,34.3838,2.5972,6.0009,105.0108,1.9209,11.1176,15.5633,10.6499
11478,image-011478.png,raysie,15.9848,0.2554,87.5406,SersicSphere,6.1172,246.5641,4.3463,7.8774,89.0002,1.8662,16.7408,-2.4330,-5.6126
11479,image-011479.png,raysie,63.7855,0.5730,14.2442,SersicSphere,10.6456,168.6683,4.7428,26.6083,9.6578,4.5228,10.7708,-10.4381,2.0917
11480,image-011480.png,raysie,37.3681,0.3836,80.0662,SersicSphere,40.6210,10.2466,2.0867,16.7883,42.3439,3.6093,13.6638,39.9731,7.2258
11481,image-011481.png,raysie,60.2946,0.1651,93.4140,SersicSphere,28.0897,304.9796,1.5448,35.6905,69.8324,2.9808,11.3627,16.1034,-23.0154
11482,image-011482.png,raysie,67.5669,0.7175,109.8498,SersicSphere,26.0063,292.7236,2.0243,16.7395,45.5485,2.6808,17.8550,10.0459,-23.9877
11483,image-011483.png,raysie,37.6708,0.3709,21.0613,SersicSphere,38.5302,229.0725,1.3715,38.8141,145.7432,2.2532,18.9815,-25.2413,-29.1111
11484,image-011484.png,raysie,36.6021,0.5490,132.8929,SersicSphere,8.6558,25.8130,1.5902,11.5992,42.2864,3.6539,11.9634,7.7921,3.7690
11485,image-011485.png,raysie,53.2166,0.4850,11.2037,SersicSphere,60.7621,251.0443,4.2780,8.8276,4.1967,2.2922,11.3063,-19.7378,-57.4670
11486,image-011486.png,raysie,27.3263,0.2340,62.8490,SersicSphere,31.3679,199.5163,4.7512,4.1887,1.5017,4.6935,12.8428,-29.5657,-10.4792
11487,image-011487.png,raysie,15.8101,0.8779,51.9280,SersicSphere,13.2643,79.1027,1.7927,32.2787,9.8120,4.6663,10.5849,2.5076,13.0251
11488,image-011488.png,raysie,58.3031,0.7505,89.5106,SersicSphere,53.4031,174.7585,4.0258,16.9876,160.0485,1.3344,17.5844,-53.1798,4.8786
11489,image-011489.png,raysie,56.2289,0.7260,37.6437,SersicSphere,17.9045,200.6832,4.9427,26.1203,121.4421,2.3359,19.1626,-16.7505,-6.3239
11490,image-011490.png,raysie,66.3348,0.3584,3.1002,SersicSphere,65.6250,331.2588,1.2513,1.6625,118.5263,3.9293,19.6370,57.5400,-31.5561
11491,image-011491.png,raysie,64.8857,0.5840,154.1785,SersicSphere,44.7147,98.2799,2.3045,18.8813,7.4139,4.4147,16.0163,-6.4393,44.2486
11492,image-011492.png,raysie,27.3065,0.2992,21.8282,SersicSphere,24.1547,270.1292,1.1651,17.4614,75.7473,1.4282,17.8128,0.0545,-24.1546
11493,image-011493.png,raysie,35.4498,0.3241,135.6986,SersicSphere,14.2015,173.1888,2.3964,8.8353,121.3299,2.7607,18.2812,-14.1013,1.6843
11494,image-011494.png,raysie,68.0921,0.8544,132.1540,SersicSphere,36.2187,27.7435,2.6564,2.0532,156.1974,3.4505,16.4889,32.0550,16.8603
11495,image-011495.png,raysie,34.4251,0.8800,123.9838,SersicSphere,38.8404,117.4259,4.4928,22.5583,8.8267,2.8520,18.0138,-17.8899,34.4751
11496,image-011496.png,raysie,52.9223,0.6693,81.2363,SersicSphere,49.3202,141.9904,4.9251,2.6915,95.6639,1.1256,13.3205,-38.8598,30.3711
11497,image-011497.png,raysie,25.0048,0.3961,19.1532,SersicSphere,24.6529,11.3305,4.2183,27.6265,8.5059,1.4007,10.8894,24.1724,4.8435
11498,image-011498.png,raysie,59.1162,0.4387,74.2663,SersicSphere,16.6164,170.5541,2.0237,23.2578,15.4612,2.2747,17.9790,-16.3911,2.7270
11499,image-011499.png,raysie,42.2333,0.7164,128.4281,SersicSphere,47.9887,178.1953,2.6700,31.6529,142.5816,4.9576,11.9930,-47.9649,1.5113
11500,image-011500.png,raysie,6.4016,0.4071,153.6405,SersicSphere,6.3469,204.2020,2.3996,4.5998,26.1943,2.7471,16.2303,-5.7890,-2.6019
11501,image-011501.png,raysie,23.7852,0.7398,138.2497,SersicSphere,23.4469,219.2743,3.8294,12.2183,78.8284,1.4737,17.7545,-18.1508,-14.8427
11502,image-011502.png,raysie,67.9668,0.7334,121.5762,SersicSphere,49.2459,31.6953,1.1880,35.0406,132.3024,1.9054,17.2635,41.9011,25.8739
11503,image-011503.png,raysie,51.1766,0.4776,38.4549,SersicSphere,38.4959,44.4838,4.1574,3.3264,71.5202,3.7866,17.4584,27.4648,26.9744
11504,image-011504.png,raysie,23.3041,0.8007,64.9058,SersicSphere,17.8332,90.3265,2.2800,27.4130,54.9997,4.0291,12.5961,-0.1016,17.8329
11505,image-011505.png,raysie,27.0641,0.6081,100.5759,SersicSphere,21.0081,130.0799,3.4856,30.3637,61.9101,4.8253,15.9054,-13.5262,16.0743
11506,image-011506.png,raysie,15.3104,0.6604,173.9244,SersicSphere,15.4320,61.4704,4.4570,27.9521,118.4941,4.0720,17.7132,7.3705,13.5581
11507,image-011507.png,raysie,26.9670,0.7738,107.4585,SersicSphere,2.1404,114.7246,3.0146,1.9127,19.4430,1.1089,14.7956,-0.8953,1.9442
11508,image-011508.png,raysie,30.6306,0.7401,19.3277,SersicSphere,1.6135,251.7260,3.5820,33.0447,128.0020,1.7910,10.8725,-0.5059,-1.5321
11509,image-011509.png,raysie,13.4345,0.3039,127.7710,SersicSphere,3.2107,344.0184,2.3735,32.1264,37.4076,1.6425,19.8076,3.0866,-0.8840
11510,image-011510.png,raysie,71.3957,0.6667,95.1857,SersicSphere,17.4092,141.1084,2.3293,16.3575,121.4275,3.5348,13.4721,-13.5502,10.9304
11511,image-011511.png,raysie,24.4615,0.2943,16.8720,SersicSphere,6.1099,108.7234,2.7791,15.8969,76.7806,2.8608,17.7280,-1.9613,5.7865
11512,image-011512.png,raysie,20.5347,0.1624,162.4633,SersicSphere,11.2258,288.1234,2.9747,12.5329,155.3198,1.2007,16.1761,3.4919,-10.6689
11513,image-011513.png,raysie,38.4167,0.2382,97.4347,SersicSphere,9.9722,256.1668,2.8629,8.9921,38.3558,2.9654,19.8458,-2.3843,-9.6830
11514,image-011514.png,raysie,42.9179,0.4526,145.3513,SersicSphere,31.1938,297.7462,3.5609,10.4126,136.9173,2.8076,13.5150,14.5224,-27.6071
11515,image-011515.png,raysie,44.1564,0.6211,133.3047,SersicSphere,31.2701,238.1075,2.9856,12.1588,129.7019,1.3006,16.7232,-16.5209,-26.5496
11516,image-011516.png,raysie,46.8226,0.8123,116.5142,SersicSphere,34.0836,333.5996,3.8284,20.2974,51.9935,4.8839,13.0996,30.5290,-15.1550
11517,image-011517.png,raysie,68.2723,0.5381,97.9153,SersicSphere,58.9031,83.8223,1.7360,22.7077,83.0576,4.0179,19.5891,6.3387,58.5611
11518,image-011518.png,raysie,43.5531,0.5041,11.3878,SersicSphere,41.7998,295.3497,3.5777,3.4461,176.5126,4.8396,14.6422,17.8962,-37.7750
11519,image-011519.png,raysie,13.5254,0.8704,127.8831,SersicSphere,12.9809,344.8514,3.0441,24.8067,122.8148,2.5574,13.8372,12.5298,-3.3922
11520,image-011520.png,raysie,37.9544,0.1021,140.5338,SersicSphere,25.6855,315.6738,3.1253,31.0453,143.4593,1.5861,18.0313,18.3747,-17.9475
11521,image-011521.png,raysie,13.5190,0.1678,33.2872,SersicSphere,7.5928,161.2787,1.7654,14.4244,29.8252,4.3001,11.6963,-7.1911,2.4370
11522,image-011522.png,raysie,34.7675,0.2713,122.8161,SersicSphere,1.2742,149.8169,2.3665,21.2016,86.3817,2.4366,18.5640,-1.1015,0.6406
11523,image-011523.png,raysie,42.9669,0.1705,128.2862,SersicSphere,45.6946,49.6369,1.5806,31.3637,51.3434,2.5635,12.8239,29.5931,34.8173
11524,image-011524.png,raysie,69.4186,0.6375,127.4134,SersicSphere,8.2170,243.0342,1.3444,2.3975,29.0332,1.7817,10.4757,-3.7261,-7.3236
11525,image-011525.png,raysie,34.0764,0.8960,107.9635,SersicSphere,19.3215,326.0842,4.2928,36.2543,85.6650,4.6399,15.5950,16.0341,-10.7809
11526,image-011526.png,raysie,2.5503,0.4153,70.4102,SersicSphere,1.8753,190.9239,2.7348,24.8459,152.3646,2.8480,14.3136,-1.8414,-0.3554
11527,image-011527.png,raysie,56.6617,0.7456,10.4841,SersicSphere,22.6602,61.5030,4.5186,39.6796,157.5430,4.5971,10.7476,10.8115,19.9148
11528,image-011528.png,raysie,46.0591,0.7581,126.4539,SersicSphere,26.7058,119.9599,1.0166,39.9651,52.2314,4.0691,19.6528,-13.3367,23.1373
11529,image-011529.png,raysie,56.9759,0.5808,142.4808,SersicSphere,6.5057,296.5016,1.9422,33.1852,137.7701,3.4628,11.0899,2.9030,-5.8221
11530,image-011530.png,raysie,6.1691,0.5390,153.1416,SersicSphere,1.3631,165.4139,2.1865,11.8160,97.8474,4.6293,13.1352,-1.3192,0.3433
11531,image-011531.png,raysie,4.0188,0.3781,20.1609,SersicSphere,3.3758,173.2309,3.0265,30.8986,55.6978,3.5907,15.3885,-3.3523,0.3979
11532,image-011532.png,raysie,55.8531,0.2970,86.0214,SersicSphere,1.6306,165.4762,2.2407,28.5080,167.2796,4.0784,18.8725,-1.5785,0.4089
11533,image-011533.png,raysie,45.7193,0.1921,110.7996,SersicSphere,48.2240,81.2978,3.1508,21.2813,23.0926,4.1480,17.0182,7.2962,47.6689
11534,image-011534.png,raysie,57.1153,0.1101,174.5449,SersicSphere,7.0410,256.4883,3.6238,12.6407,140.0349,2.2990,11.9274,-1.6451,-6.8461
11535,image-011535.png,raysie,36.0357,0.1410,156.1510,SersicSphere,21.1641,213.4770,3.9978,28.2219,24.3466,1.2836,15.5046,-17.6531,-11.6742
11536,image-011536.png,raysie,61.8366,0.1692,78.2466,SersicSphere,23.1384,28.5886,1.7690,2.1299,108.8187,1.3666,14.0734,20.3173,11.0721
11537,image-011537.png,raysie,6.6668,0.4513,94.9431,SersicSphere,3.3324,207.5648,3.3759,5.8276,107.1469,1.3676,14.5272,-2.9542,-1.5421
11538,image-011538.png,raysie,62.8796,0.5988,162.2155,SersicSphere,58.8794,213.5712,4.0143,4.5807,13.4566,4.0741,19.6560,-49.0583,-32.5587
11539,image-011539.png,raysie,42.2766,0.4402,14.9114,SersicSphere,17.6770,12.5786,2.2123,13.7443,110.0005,4.3225,14.1657,17.2527,3.8497
11540,image-011540.png,raysie,18.6113,0.3637,30.2616,SersicSphere,16.8906,158.8969,4.4731,19.2869,96.1458,4.0967,11.1791,-15.7578,6.0814
11541,image-011541.png,raysie,46.4324,0.8024,5.6730,SersicSphere,28.8688,296.4208,1.1594,23.0280,97.2558,1.1197,17.2628,12.8454,-25.8535
11542,image-011542.png,raysie,52.9941,0.6103,162.1124,SersicSphere,25.9074,271.8293,3.2736,1.9197,112.4072,2.0397,18.8740,0.8270,-25.8942
11543,image-011543.png,raysie,33.4493,0.1705,25.2462,SersicSphere,36.4832,14.7356,3.5682,10.0398,115.4384,1.9276,19.8914,35.2833,9.2798
11544,image-011544.png,raysie,51.6990,0.7594,57.1737,SersicSphere,39.9275,348.3528,2.6317,13.4256,153.8891,2.0462,15.5876,39.1054,-8.0607
11545,image-011545.png,raysie,24.3986,0.4358,108.1271,SersicSphere,17.5369,34.6154,1.9507,9.6317,16.1762,1.4770,11.7514,14.4326,9.9621
11546,image-011546.png,raysie,58.3892,0.1590,150.7053,SersicSphere,30.6097,143.4886,4.3171,30.2999,103.8586,2.3902,11.9370,-24.6022,18.2122
11547,image-011547.png,raysie,6.5903,0.6000,104.9225,SersicSphere,6.6065,133.6620,3.8779,4.1906,91.7179,2.1813,18.4310,-4.5611,4.7793
11548,image-011548.png,raysie,58.2763,0.2208,83.9951,SersicSphere,60.3722,12.0694,1.8950,7.9041,141.4511,3.0871,16.5238,59.0377,12.6236
11549,image-011549.png,raysie,46.4044,0.3691,144.0872,SersicSphere,49.1972,11.4714,3.7348,3.3317,27.0023,4.7434,15.0904,48.2145,9.7843
11550,image-011550.png,raysie,48.4014,0.5803,83.7183,SersicSphere,5.8877,348.2996,2.0278,34.9396,73.1664,2.1822,13.3346,5.7654,-1.1940
11551,image-011551.png,raysie,10.5947,0.5406,111.8164,SersicSphere,9.5627,114.5745,4.9393,37.6223,21.5215,3.5086,15.9340,-3.9769,8.6965
11552,image-011552.png,raysie,25.1917,0.7708,141.9586,SersicSphere,12.7068,166.8618,2.1962,39.8945,111.3203,3.6507,12.1369,-12.3742,2.8882
11553,image-011553.png,raysie,60.8842,0.7850,49.2740,SersicSphere,71.8812,67.5712,2.2268,16.1414,72.3146,1.2091,10.9707,27.4252,66.4437
11554,image-011554.png,raysie,3.1812,0.8588,109.5182,SersicSphere,3.6726,330.8911,3.5961,4.0690,45.0268,3.0340,15.5349,3.2087,-1.7866
11555,image-011555.png,raysie,43.1444,0.8974,25.0501,SersicSphere,26.4422,161.6860,3.0100,22.6202,118.3127,2.8124,12.2007,-25.1028,8.3088
11556,image-011556.png,raysie,13.6796,0.4629,159.8712,SersicSphere,6.1442,255.4221,4.2922,21.1723,34.1331,4.6626,10.4876,-1.5465,-5.9464
11557,image-011557.png,raysie,4.7132,0.7084,57.1152,SersicSphere,4.7702,249.7652,2.8532,3.2532,155.0610,2.4596,13.9111,-1.6499,-4.4758
11558,image-011558.png,raysie,46.7872,0.5411,44.4801,SersicSphere,28.5359,195.7046,3.0382,6.8289,22.6939,2.3750,12.4413,-27.4707,-7.7240
11559,image-011559.png,raysie,72.8433,0.7192,27.0874,SersicSphere,17.5788,349.2926,3.5322,20.3334,64.2754,3.7796,19.9588,17.2727,-3.2660
11560,image-011560.png,raysie,62.8514,0.8854,100.7696,SersicSphere,68.9273,315.0071,2.0359,19.2832,153.2657,1.4094,14.8414,48.7450,-48.7329
11561,image-011561.png,raysie,67.9831,0.7637,19.3948,SersicSphere,23.2607,257.6190,2.5118,10.7599,80.6578,4.5260,14.6064,-4.9874,-22.7198
11562,image-011562.png,raysie,47.5242,0.3605,19.2187,SersicSphere,6.3291,301.3936,2.1273,28.5015,139.1049,2.7589,19.8225,3.2969,-5.4025
11563,image-011563.png,raysie,40.1795,0.6085,72.0068,SersicSphere,6.7573,147.4665,2.4765,31.4764,67.4811,2.2526,14.5856,-5.6969,3.6340
11564,image-011564.png,raysie,13.4895,0.5861,29.1511,SersicSphere,5.6930,167.9312,1.5863,2.7864,152.7277,2.1839,15.9149,-5.5672,1.1903
11565,image-011565.png,raysie,36.4984,0.5223,14.7258,SersicSphere,25.6572,176.5292,4.7210,32.9792,52.4067,3.1799,14.4308,-25.6101,1.5533
11566,image-011566.png,raysie,60.9428,0.1544,44.8955,SersicSphere,16.2741,172.0320,2.7472,13.5990,80.7612,2.5269,16.9284,-16.1170,2.2559
11567,image-011567.png,raysie,23.2451,0.3691,80.1177,SersicSphere,9.2273,22.2908,3.9171,14.5044,37.2469,4.4738,18.1677,8.5378,3.5000
11568,image-011568.png,raysie,43.1491,0.3789,4.8661,SersicSphere,39.4964,310.5154,4.5057,14.0399,11.9374,2.5116,13.4414,25.6589,-30.0264
11569,image-011569.png,raysie,41.8749,0.7936,60.8756,SersicSphere,9.1660,233.4845,3.2309,9.6802,114.6612,3.6195,12.3097,-5.4541,-7.3667
