index,filename,config,einsteinR,ellipseratio,orientation,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
11876,image-011876.png,raysie,15.3133,0.6365,123.4069,SersicSphere,17.1997,335.8683,1.1821,27.0137,18.4216,3.1234,19.4098,15.6966,-7.0319
11877,image-011877.png,raysie,40.0099,0.4318,155.9405,SersicSphere,39.3737,31.0964,4.4492,9.3646,65.0494,2.6412,18.6038,33.7157,20.3357
11878,image-011878.png,raysie,9.9683,0.6919,168.4038,SersicSphere,4.1671,207.1683,1.7660,12.0352,108.1344,3.1317,15.8170,-3.7073,-1.9027
11879,image-011879.png,raysie,38.0888,0.2295,93.5254,SersicSphere,10.2827,194.2780,3.3681,14.0487,121.8106,2.2886,19.9223,-9.9650,-2.5360
11880,image-011880.png,raysie,73.1963,0.4010,139.0522,SersicSphere,41.2855,95.8887,2.8975,5.6532,60.2140,1.7181,11.8515,-4.2357,41.0676
11881,image-011881.png,raysie,38.2530,0.7364,34.3378,SersicSphere,44.5831,354.6145,1.2216,16.3551,97.9725,4.2158,14.2584,44.3863,-4.1844
11882,image-011882.png,raysie,64.3343,0.6930,124.4585,SersicSphere,57.7869,62.0724,4.3563,10.9962,90.3131,4.7405,12.0398,27.0648,51.0570
11883,image-011883.png,raysie,20.5072,0.1525,53.0036,SersicSphere,1.2053,245.3544,3.2212,3.6561,42.8046,4.0845,13.8035,-0.5026,-1.0955
11884,image-011884.png,raysie,34.5004,0.1721,121.5534,SersicSphere,8.1095,346.3708,4.4122,23.3812,134.9619,3.2162,15.0272,7.8811,-1.9109
11885,image-011885.png,raysie,2.6860,0.1285,112.0429,SersicSphere,3.0986,44.4444,4.1676,39.8725,13.2381,2.6765,15.4478,2.2122,2.1697
11886,image-011886.png,raysie,8.7530,0.7004,159.0686,SersicSphere,6.2340,71.8286,4.6417,23.0807,17.4143,3.1288,16.5742,1.9442,5.9231
11887,image-011887.png,raysie,72.5481,0.7727,153.1795,SersicSphere,21.3359,308.2650,1.9167,17.3462,107.5308,2.0404,14.9728,13.2133,-16.7520
11888,image-011888.png,raysie,48.4467,0.1613,57.8914,SersicSphere,56.6691,338.0462,1.2135,16.6993,1.3546,2.0426,17.7256,52.5598,-21.1862
11889,image-011889.png,raysie,13.3476,0.8641,94.4536,SersicSphere,7.5225,144.6235,3.4145,29.7519,161.7013,4.3270,10.9462,-6.1336,4.3551
11890,image-011890.png,raysie,21.4525,0.3950,101.0151,SersicSphere,2.2428,45.5266,2.0823,24.8856,93.3682,1.8418,12.5383,1.5713,1.6004
11891,image-011891.png,raysie,58.7750,0.3035,147.4750,SersicSphere,22.7021,97.2712,4.3135,36.1035,127.4760,1.8126,11.8075,-2.8733,22.5195
11892,image-011892.png,raysie,51.5679,0.5902,0.4004,SersicSphere,32.6606,1.2318,4.3051,17.2105,49.9653,1.3026,12.0153,32.6531,0.7021
11893,image-011893.png,raysie,50.6898,0.7813,44.1264,SersicSphere,13.2242,140.0114,1.1437,10.3194,66.2385,1.4999,17.2734,-10.1320,8.4984
11894,image-011894.png,raysie,63.9597,0.1225,156.1256,SersicSphere,60.1951,324.6643,1.7937,25.2057,28.5441,3.8728,18.1745,49.1059,-34.8148
11895,image-011895.png,raysie,45.8302,0.6994,128.7233,SersicSphere,54.1686,254.5741,1.2592,5.8523,23.8888,1.4834,17.3276,-14.4084,-52.2172
11896,image-011896.png,raysie,21.5330,0.1442,89.0935,SersicSphere,7.0854,4.7106,4.1499,26.2773,52.3760,2.8682,11.4306,7.0615,0.5819
11897,image-011897.png,raysie,34.0013,0.3204,124.4991,SersicSphere,10.9284,200.6619,4.1516,22.1353,174.5509,2.8736,16.5803,-10.2254,-3.8561
11898,image-011898.png,raysie,71.3627,0.4041,122.1148,SersicSphere,78.5543,179.2939,2.8549,25.3570,34.2641,2.5688,16.1527,-78.5484,0.9681
11899,image-011899.png,raysie,46.7578,0.1438,57.3831,SersicSphere,21.9528,230.9758,4.2062,25.5227,25.3770,4.3511,16.9220,-13.8226,-17.0547
11900,image-011900.png,raysie,15.3891,0.4400,70.8086,SersicSphere,12.6168,53.7151,3.0908,17.9546,22.1477,4.2133,13.3256,7.4666,10.1702
11901,image-011901.png,raysie,32.0079,0.6186,67.2172,SersicSphere,11.4368,162.0001,4.3908,7.2773,91.4475,1.4500,16.4712,-10.8770,3.5341
11902,image-011902.png,raysie,19.5502,0.4675,17.7995,SersicSphere,1.0039,205.7703,2.8030,7.8043,41.7760,1.1920,17.9814,-0.9040,-0.4365
11903,image-011903.png,raysie,3.8791,0.2926,163.9887,SersicSphere,1.9167,326.5212,4.2139,29.0340,53.1062,4.1608,16.3162,1.5987,-1.0573
11904,image-011904.png,raysie,60.4718,0.3110,76.5331,SersicSphere,25.8374,310.1680,4.1405,9.2024,82.4653,2.2104,11.2899,16.6659,-19.7438
11905,image-011905.png,raysie,14.7733,0.6954,99.4925,SersicSphere,13.6864,41.0786,1.5408,19.3080,87.4270,1.2025,19.8306,10.3169,8.9932
11906,image-011906.png,raysie,70.4805,0.1483,32.3605,SersicSphere,64.8325,37.1109,1.7299,21.0255,171.4555,4.6073,15.3877,51.7019,39.1173
11907,image-011907.png,raysie,59.2053,0.4808,111.5109,SersicSphere,24.1839,193.3508,1.9220,34.0507,106.8342,3.0131,15.3932,-23.5304,-5.5844
11908,image-011908.png,raysie,39.1554,0.2476,41.8226,SersicSphere,23.5393,239.9965,3.7456,3.8266,84.7439,4.3279,14.0263,-11.7709,-20.3849
11909,image-011909.png,raysie,45.0847,0.5848,130.3340,SersicSphere,7.0473,45.1404,1.3838,23.1335,42.8460,2.3693,10.1203,4.9710,4.9954
11910,image-011910.png,raysie,29.3316,0.5370,81.1258,SersicSphere,21.7679,302.9210,2.1800,5.9655,31.8557,2.5142,11.0038,11.8305,-18.2724
11911,image-011911.png,raysie,58.5408,0.6039,30.9315,SersicSphere,26.0766,213.1268,4.3190,29.1224,42.0330,1.5646,12.2070,-21.8382,-14.2507
11912,image-011912.png,raysie,67.7793,0.2119,110.3168,SersicSphere,54.2362,15.0784,3.3179,11.4250,137.0273,1.3130,13.1826,52.3689,14.1091
11913,image-011913.png,raysie,43.9326,0.7962,0.2404,SersicSphere,40.7085,264.2490,1.9527,27.9583,50.7065,1.6272,14.3473,-4.0792,-40.5036
11914,image-011914.png,raysie,34.3073,0.2908,21.5369,SersicSphere,22.7440,74.1477,3.6795,16.1321,82.1222,1.7019,17.4661,6.2127,21.8790
11915,image-011915.png,raysie,40.3353,0.8352,93.9048,SersicSphere,38.4150,277.2333,3.1464,24.5587,124.5005,4.5976,11.5214,4.8368,-38.1093
11916,image-011916.png,raysie,16.4756,0.5802,2.3623,SersicSphere,3.4650,325.0422,1.0351,3.6858,62.3419,3.7884,11.8413,2.8398,-1.9853
11917,image-011917.png,raysie,65.5494,0.6191,50.9109,SersicSphere,3.3629,204.8360,1.0065,4.3168,101.8861,1.0784,12.7332,-3.0519,-1.4125
11918,image-011918.png,raysie,36.3167,0.1421,11.0703,SersicSphere,28.4346,222.5479,3.4266,10.4724,171.8612,2.0277,14.2524,-20.9481,-19.2277
11919,image-011919.png,raysie,25.2414,0.2811,101.7882,SersicSphere,15.1246,252.8013,4.2512,5.4718,5.0994,3.6263,15.4265,-4.4721,-14.4483
11920,image-011920.png,raysie,49.8975,0.7220,2.8882,SersicSphere,33.5774,241.4468,3.2402,1.2186,113.3277,2.8034,13.9956,-16.0491,-29.4935
11921,image-011921.png,raysie,70.9829,0.5996,27.7061,SersicSphere,18.5733,146.2263,1.3613,30.9482,43.5702,1.6115,14.0970,-15.4388,10.3251
11922,image-011922.png,raysie,54.3445,0.4617,64.8200,SersicSphere,45.9137,312.3018,3.9252,36.6884,126.6439,1.7690,18.0403,30.9015,-33.9582
11923,image-011923.png,raysie,11.0426,0.4530,77.5550,SersicSphere,3.6336,268.2017,2.8881,12.1834,76.7735,1.8899,15.5628,-0.1140,-3.6318
11924,image-011924.png,raysie,55.7400,0.7764,73.3332,SersicSphere,31.7016,166.5230,3.7511,30.5348,87.9774,1.6925,17.6927,-30.8287,7.3882
11925,image-011925.png,raysie,72.7119,0.4048,154.3876,SersicSphere,3.6114,151.9666,1.3374,16.2479,14.4624,2.3658,11.0478,-3.1877,1.6973
11926,image-011926.png,raysie,21.1316,0.7102,10.3593,SersicSphere,21.4399,198.3015,1.8295,19.5067,116.1459,1.4474,11.5818,-20.3554,-6.7325
11927,image-011927.png,raysie,18.8458,0.2983,93.8525,SersicSphere,4.0703,160.6461,4.6739,38.3363,139.8673,1.5612,18.8692,-3.8402,1.3489
11928,image-011928.png,raysie,8.4951,0.7718,148.1483,SersicSphere,10.1726,196.8432,2.6807,38.4493,37.2079,1.0902,16.8919,-9.7362,-2.9475
11929,image-011929.png,raysie,36.6163,0.5258,115.1942,SersicSphere,30.3798,10.7608,2.7931,8.3158,96.5564,3.1677,15.8711,29.8456,5.6722
11930,image-011930.png,raysie,40.2655,0.1289,61.1562,SersicSphere,21.4937,146.8393,1.0662,39.6510,109.6418,4.0151,14.5620,-17.9933,11.7569
11931,image-011931.png,raysie,27.8137,0.2196,4.1769,SersicSphere,9.7481,19.9865,3.7321,33.3259,91.1128,2.3569,17.4571,9.1610,3.3319
11932,image-011932.png,raysie,53.4827,0.1774,35.1166,SersicSphere,60.6869,109.5269,1.7781,13.3763,94.2668,2.4726,18.0163,-20.2846,57.1965
11933,image-011933.png,raysie,23.4747,0.5919,20.5748,SersicSphere,21.5234,260.5436,4.3273,23.5632,85.9517,3.6272,15.5369,-3.5362,-21.2309
11934,image-011934.png,raysie,10.2287,0.5953,114.5266,SersicSphere,5.2086,302.0161,2.9790,10.2862,101.3214,1.6057,10.7705,2.7614,-4.4163
11935,image-011935.png,raysie,20.5435,0.1425,9.9503,SersicSphere,21.1978,15.8511,4.7632,8.5878,80.8230,4.4288,13.5024,20.3918,5.7900
11936,image-011936.png,raysie,71.9235,0.7093,118.8798,SersicSphere,68.1200,304.2957,1.4803,26.2156,166.7433,2.3285,11.4467,38.3831,-56.2767
11937,image-011937.png,raysie,47.9386,0.7713,151.1602,SersicSphere,46.5397,134.3499,3.3147,20.0507,20.3093,1.4046,15.2329,-32.5331,33.2798
11938,image-011938.png,raysie,17.7056,0.7940,57.3178,SersicSphere,1.6652,165.8595,4.1598,1.5141,40.7550,2.5765,15.8734,-1.6147,0.4068
11939,image-011939.png,raysie,28.9247,0.3125,127.7143,SersicSphere,5.6068,177.3735,1.8867,27.4024,64.6960,1.5009,18.8137,-5.6009,0.2569
11940,image-011940.png,raysie,63.0659,0.7255,59.8345,SersicSphere,59.0045,235.2072,3.3756,39.7275,102.6171,1.2068,10.3613,-33.6686,-48.4558
11941,image-011941.png,raysie,54.2074,0.3939,19.6960,SersicSphere,56.0278,301.0804,4.8685,4.4982,70.4821,1.7731,18.0114,28.9238,-47.9847
11942,image-011942.png,raysie,60.9316,0.2387,8.2344,SersicSphere,45.2893,155.6544,4.8804,9.0918,25.0263,1.0278,12.0634,-41.2619,18.6700
11943,image-011943.png,raysie,20.9957,0.4503,129.4397,SersicSphere,12.4807,176.2540,3.4874,30.3104,77.3960,4.2105,11.0604,-12.4541,0.8154
11944,image-011944.png,raysie,61.1948,0.5169,109.8660,SersicSphere,14.6413,180.7752,3.0106,2.3620,78.7021,1.2341,10.8851,-14.6400,-0.1981
11945,image-011945.png,raysie,47.0453,0.4692,107.6041,SersicSphere,34.6407,220.0683,3.8757,11.6140,42.3169,1.7188,15.0609,-26.5098,-22.2982
11946,image-011946.png,raysie,74.4428,0.7339,163.2621,SersicSphere,68.1301,196.2515,3.5274,34.0916,83.1597,1.0696,11.1873,-65.4078,-19.0665
11947,image-011947.png,raysie,47.9534,0.1568,157.4878,SersicSphere,47.5774,3.8110,1.5370,3.7148,100.6042,1.4504,17.3750,47.4722,3.1622
11948,image-011948.png,raysie,29.7728,0.8114,54.2505,SersicSphere,11.7561,348.0341,1.7549,14.1296,4.6554,1.2329,18.9554,11.5006,-2.4374
11949,image-011949.png,raysie,61.3025,0.5069,90.9910,SersicSphere,29.6847,301.0338,4.7832,16.0620,53.5255,3.0360,19.3128,15.3038,-25.4358
11950,image-011950.png,raysie,54.1156,0.7583,121.1051,SersicSphere,9.6241,186.5542,3.6170,22.6107,155.0947,3.7199,12.3332,-9.5612,-1.0985
11951,image-011951.png,raysie,56.5448,0.7705,135.6780,SersicSphere,60.3061,8.8049,3.5966,32.1677,168.0458,1.7301,13.5717,59.5954,9.2311
11952,image-011952.png,raysie,61.1189,0.5345,46.0950,SersicSphere,35.9831,124.3013,2.9901,38.0263,29.6418,3.0423,14.9743,-20.2780,29.7251
11953,image-011953.png,raysie,38.1602,0.8786,163.0633,SersicSphere,34.3092,307.6310,2.1090,39.2783,47.2954,4.7584,14.5671,20.9483,-27.1715
11954,image-011954.png,raysie,9.0901,0.1628,34.7738,SersicSphere,9.6722,238.3314,3.4111,38.1147,42.1856,4.1946,14.7939,-5.0780,-8.2320
11955,image-011955.png,raysie,15.8190,0.8034,152.5049,SersicSphere,1.4641,333.9665,4.8796,15.9507,72.3059,4.3961,16.0120,1.3155,-0.6426
11956,image-011956.png,raysie,8.8296,0.3364,131.5839,SersicSphere,6.0896,142.7971,4.9088,34.3788,124.5805,4.5201,13.0734,-4.8504,3.6820
11957,image-011957.png,raysie,8.3812,0.3307,109.7051,SersicSphere,7.4155,43.3797,4.6715,29.7860,150.2752,1.8868,14.3634,5.3897,5.0932
11958,image-011958.png,raysie,70.7586,0.4735,115.1326,SersicSphere,74.4062,200.3535,2.3652,24.3344,60.3680,1.8712,12.7299,-69.7606,-25.8794
11959,image-011959.png,raysie,26.5913,0.8162,50.5452,SersicSphere,12.6790,146.1213,3.2546,1.0574,84.6282,4.7789,18.7259,-10.5263,7.0677
11960,image-011960.png,raysie,51.7746,0.8695,49.3344,SersicSphere,15.6075,254.0552,2.0736,29.9875,21.8755,2.6981,11.4054,-4.2875,-15.0070
11961,image-011961.png,raysie,50.5208,0.7231,134.9702,SersicSphere,21.2883,212.6127,1.2620,34.6978,132.1700,2.4790,18.5681,-17.9318,-11.4735
11962,image-011962.png,raysie,67.8641,0.4313,44.4006,SersicSphere,22.6796,136.8124,2.0875,31.6912,144.5118,4.0267,15.9841,-16.5361,15.5217
11963,image-011963.png,raysie,40.0852,0.2152,108.9818,SersicSphere,11.5648,283.6511,1.3102,23.8922,147.4458,2.9382,17.8241,2.7294,-11.2381
11964,image-011964.png,raysie,56.5630,0.4610,159.5622,SersicSphere,29.0490,328.8867,3.4388,20.9084,95.6562,4.6698,10.7138,24.8702,-15.0106
11965,image-011965.png,raysie,46.9956,0.7434,33.9579,SersicSphere,38.3722,273.5242,4.9440,30.0436,26.2937,2.7642,15.2310,2.3588,-38.2996
11966,image-011966.png,raysie,22.6322,0.5613,24.7914,SersicSphere,21.6268,170.9404,4.8354,24.6125,70.7465,3.1422,11.9140,-21.3570,3.4054
11967,image-011967.png,raysie,41.5627,0.7387,178.8433,SersicSphere,39.2610,256.1759,4.2768,21.2009,121.6708,1.2167,11.8556,-9.3811,-38.1237
11968,image-011968.png,raysie,71.6271,0.6230,178.5126,SersicSphere,71.1509,68.9953,1.0594,17.2834,121.7419,2.5290,12.3258,25.5036,66.4230
11969,image-011969.png,raysie,20.4688,0.2121,91.9529,SersicSphere,2.5606,47.4479,2.9523,21.2455,9.7764,3.4429,18.2320,1.7316,1.8863
11970,image-011970.png,raysie,13.8481,0.7655,7.0096,SersicSphere,14.8940,125.6350,1.5727,28.6079,174.2271,1.0565,12.0253,-8.6775,12.1050
11971,image-011971.png,raysie,24.1022,0.4858,90.7925,SersicSphere,15.6709,293.3900,2.3330,37.2269,99.9329,1.5512,18.4110,6.2212,-14.3832
11972,image-011972.png,raysie,31.5553,0.3887,9.6341,SersicSphere,5.3183,150.3983,4.4463,7.2902,164.9885,3.7564,19.1537,-4.6241,2.6270
11973,image-011973.png,raysie,30.5232,0.3320,86.7145,SersicSphere,32.4985,184.7314,2.4040,34.0086,0.4097,1.7757,11.3077,-32.3878,-2.6806
11974,image-011974.png,raysie,19.6936,0.5374,31.2248,SersicSphere,23.3959,71.8447,2.3400,19.4400,95.4220,1.2222,10.2064,7.2900,22.2311
11975,image-011975.png,raysie,44.6556,0.5820,38.9618,SersicSphere,2.0790,326.7418,2.9267,5.0441,153.1176,3.9057,17.4306,1.7385,-1.1401
11976,image-011976.png,raysie,63.5672,0.2756,47.6143,SersicSphere,11.1311,280.7049,3.3448,11.4063,135.3246,1.4651,19.8762,2.0676,-10.9374
11977,image-011977.png,raysie,39.7497,0.3968,147.9882,SersicSphere,16.9904,21.9376,1.1015,28.7141,11.0076,1.6632,15.3773,15.7601,6.3476
11978,image-011978.png,raysie,74.9441,0.6123,31.9948,SersicSphere,62.3019,306.3330,1.9734,13.0141,72.4361,3.1561,19.6508,36.9124,-50.1896
11979,image-011979.png,raysie,38.4155,0.4246,126.9356,SersicSphere,32.7255,258.8324,4.2549,21.0193,60.2763,4.3510,17.1355,-6.3382,-32.1059
11980,image-011980.png,raysie,43.3847,0.5233,92.8505,SersicSphere,6.2966,236.8043,4.5305,22.0243,96.5834,1.3971,12.1634,-3.4474,-5.2691
11981,image-011981.png,raysie,34.1020,0.8281,95.4874,SersicSphere,31.2399,66.5527,3.3351,38.8342,132.4997,2.7379,15.2469,12.4305,28.6603
11982,image-011982.png,raysie,18.7714,0.5964,164.7236,SersicSphere,21.9194,72.0954,2.1933,10.1211,176.6051,2.1840,13.0146,6.7387,20.8578
11983,image-011983.png,raysie,39.8078,0.5850,43.3535,SersicSphere,14.6725,305.8787,1.8634,2.8382,177.8161,4.5460,19.0728,8.5991,-11.8885
11984,image-011984.png,raysie,42.3040,0.7562,167.3584,SersicSphere,27.3584,346.9574,4.8836,27.5169,159.2462,3.7946,16.5196,26.6527,-6.1741
11985,image-011985.png,raysie,36.6490,0.7329,71.7132,SersicSphere,22.9899,74.4480,4.0052,5.7764,74.7226,2.6699,19.3205,6.1639,22.1481
11986,image-011986.png,raysie,11.8073,0.2330,149.7968,SersicSphere,3.4330,117.4838,2.4368,39.5470,94.2847,4.8033,11.0112,-1.5843,3.0456
11987,image-011987.png,raysie,50.4418,0.6973,57.6891,SersicSphere,35.4795,168.9671,3.8782,24.9473,132.2534,3.6155,11.7201,-34.8238,6.7898
11988,image-011988.png,raysie,69.7734,0.1885,92.6561,SersicSphere,13.3061,229.0381,4.6379,36.6609,25.9156,2.4241,13.8377,-8.7229,-10.0480
11989,image-011989.png,raysie,63.1292,0.6029,15.5284,SersicSphere,31.1451,182.8861,2.1067,33.2647,145.6539,4.3771,14.4106,-31.1056,-1.5682
11990,image-011990.png,raysie,62.6161,0.3372,81.4636,SersicSphere,63.6803,192.2302,2.6815,17.4736,47.9531,3.2851,18.8412,-62.2350,-13.4901
11991,image-011991.png,raysie,52.0100,0.1848,121.9011,SersicSphere,48.8556,68.4930,4.2484,26.1038,110.4041,4.6704,10.4290,17.9112,45.4540
11992,image-011992.png,raysie,56.1836,0.2423,173.9182,SersicSphere,49.5419,144.3568,4.9284,25.8121,95.0359,2.0551,10.1945,-40.2608,28.8698
11993,image-011993.png,raysie,36.1979,0.4994,114.3491,SersicSphere,34.2936,46.5442,4.1896,12.7776,122.2443,4.7714,17.1586,23.5869,24.8939
11994,image-011994.png,raysie,72.7351,0.2720,65.2557,SersicSphere,75.2102,286.6302,1.6305,14.6628,29.8026,3.1579,19.8018,21.5247,-72.0643
11995,image-011995.png,raysie,22.6411,0.7184,150.0489,SersicSphere,7.3081,173.5716,1.5117,31.1497,99.3169,2.2680,16.5260,-7.2622,0.8182
11996,image-011996.png,raysie,46.7992,0.1166,153.0694,SersicSphere,32.6182,347.6003,4.4067,25.1212,94.5560,3.5193,16.5044,31.8573,-7.0041
11997,image-011997.png,raysie,47.0811,0.8250,56.0375,SersicSphere,8.6416,344.1761,3.1252,7.0462,84.1766,1.6958,17.7119,8.3141,-2.3564
11998,image-011998.png,raysie,21.7123,0.2053,11.1271,SersicSphere,8.0092,210.1369,3.4248,4.0256,114.8496,3.6101,14.4615,-6.9266,-4.0212
11999,image-011999.png,raysie,48.8429,0.6647,55.1504,SersicSphere,36.8356,259.4927,4.0189,4.9483,3.3476,4.0816,10.5166,-6.7174,-36.2180
12000,image-012000.png,raysie,10.7145,0.4379,3.7745,SersicSphere,3.0042,225.4408,1.8209,2.7539,141.9632,3.4329,18.2332,-2.1079,-2.1406
12001,image-012001.png,raysie,45.1325,0.6024,135.5196,SersicSphere,6.8877,210.9227,2.4120,32.8374,132.9672,1.0594,10.0512,-5.9087,-3.5394
12002,image-012002.png,raysie,66.7702,0.3234,53.6164,SersicSphere,35.6032,262.3819,3.0666,9.8202,31.1451,2.3337,12.6992,-4.7199,-35.2889
12003,image-012003.png,raysie,55.4817,0.3088,107.9893,SersicSphere,5.9702,79.5000,2.0496,3.7700,133.8579,4.3482,14.9049,1.0880,5.8702
12004,image-012004.png,raysie,15.3892,0.2573,70.2409,SersicSphere,7.3308,174.7247,4.1155,17.6512,100.0663,3.8998,13.5824,-7.2998,0.6740
12005,image-012005.png,raysie,62.4775,0.4524,104.4452,SersicSphere,43.8186,286.0418,4.4035,4.7421,60.6396,2.6019,18.7707,12.1088,-42.1124
12006,image-012006.png,raysie,12.4886,0.3254,8.9275,SersicSphere,13.9586,132.6875,3.5726,13.4190,128.4120,2.8167,15.5782,-9.4639,10.2605
12007,image-012007.png,raysie,71.3292,0.3768,62.8294,SersicSphere,83.7900,47.2159,2.0181,10.1972,99.0508,1.1626,10.7229,56.9133,61.4950
12008,image-012008.png,raysie,13.0090,0.2792,102.1783,SersicSphere,9.5838,103.4748,2.8930,32.7601,14.2131,4.9176,11.3368,-2.2332,9.3199
12009,image-012009.png,raysie,67.6376,0.6261,98.0573,SersicSphere,43.6356,130.9828,3.5851,16.6151,147.7474,4.7873,11.4838,-28.6176,32.9408
12010,image-012010.png,raysie,54.7081,0.8515,63.2798,SersicSphere,59.6859,124.8565,4.3610,3.6291,37.9684,2.7833,19.4235,-34.1119,48.9774
12011,image-012011.png,raysie,37.8009,0.5372,112.5334,SersicSphere,36.5566,273.9154,4.4237,11.0061,126.9832,4.4603,13.4024,2.4962,-36.4712
12012,image-012012.png,raysie,74.0149,0.5084,168.7709,SersicSphere,82.9357,117.6350,3.5250,27.3274,175.4053,3.8042,11.6172,-38.4686,73.4744
12013,image-012013.png,raysie,41.0794,0.8107,118.1600,SersicSphere,2.6834,64.1078,1.3129,10.8145,113.0644,4.2779,12.0609,1.1718,2.4140
12014,image-012014.png,raysie,63.3758,0.5124,96.2908,SersicSphere,54.0068,5.6338,3.5572,28.2625,23.4253,2.2905,18.5759,53.7460,5.3019
12015,image-012015.png,raysie,74.9313,0.1032,169.6129,SersicSphere,66.1792,77.7992,2.9376,5.3765,51.1618,1.2901,17.0321,13.9862,64.6845
12016,image-012016.png,raysie,51.2527,0.8122,40.8061,SersicSphere,40.6436,290.5659,2.6393,27.6821,128.3561,2.1762,13.0363,14.2775,-38.0533
12017,image-012017.png,raysie,22.5785,0.4513,87.7781,SersicSphere,5.4729,300.4750,2.9624,22.2702,90.0811,3.4567,15.8221,2.7756,-4.7168
12018,image-012018.png,raysie,8.7137,0.4500,15.6852,SersicSphere,6.1484,301.5306,3.6918,30.1533,76.9138,4.8898,19.2071,3.2154,-5.2407
12019,image-012019.png,raysie,71.8852,0.6549,130.7442,SersicSphere,40.6297,182.8329,3.1899,2.1396,46.3959,2.9584,15.1089,-40.5800,-2.0080
12020,image-012020.png,raysie,23.6598,0.2976,69.9641,SersicSphere,13.4598,135.6437,3.2348,33.4763,21.0747,4.2133,16.2481,-9.6239,9.4100
12021,image-012021.png,raysie,51.2713,0.1233,113.0592,SersicSphere,3.6227,327.3958,3.0009,23.9138,58.2329,4.5050,14.6467,3.0518,-1.9520
12022,image-012022.png,raysie,66.9414,0.3944,41.1977,SersicSphere,16.4036,38.0409,3.7096,6.2994,66.8844,1.5170,13.0612,12.9190,10.1083
12023,image-012023.png,raysie,47.0953,0.6554,90.3642,SersicSphere,46.5379,27.1302,3.8025,24.2968,76.5448,2.0371,12.6668,41.4174,21.2219
12024,image-012024.png,raysie,67.0651,0.4092,95.9477,SersicSphere,12.9835,294.1607,1.3359,32.0354,87.2198,3.8597,10.2688,5.3141,-11.8461
12025,image-012025.png,raysie,27.8259,0.1807,134.7455,SersicSphere,11.3279,3.3337,2.2409,33.9762,129.0773,3.6881,16.3190,11.3087,0.6587
12026,image-012026.png,raysie,18.0977,0.3897,5.5492,SersicSphere,13.5887,312.3562,2.7900,16.6680,54.4562,1.4941,11.0263,9.1552,-10.0417
12027,image-012027.png,raysie,56.9565,0.2662,43.8341,SersicSphere,32.1695,247.3294,1.1043,24.7501,166.3516,2.6539,18.4483,-12.3992,-29.6840
12028,image-012028.png,raysie,72.4679,0.1538,33.1357,SersicSphere,11.0258,37.4669,2.0927,4.3373,42.9620,4.5125,14.3701,8.7513,6.7070
12029,image-012029.png,raysie,46.4942,0.3103,119.5627,SersicSphere,21.6476,7.4096,4.2867,21.7518,122.3769,4.9173,16.6478,21.4668,2.7917
12030,image-012030.png,raysie,70.9959,0.7214,93.4886,SersicSphere,12.6743,309.3864,3.6695,23.1461,2.2408,1.3945,10.2906,8.0424,-9.7957
12031,image-012031.png,raysie,65.1498,0.6523,164.7609,SersicSphere,17.7731,22.1769,1.8282,24.1827,38.5353,1.4877,13.0240,16.4583,6.7088
12032,image-012032.png,raysie,55.3867,0.7425,20.1844,SersicSphere,41.9844,44.8584,1.3505,16.1058,51.7942,1.4322,17.6834,29.7608,29.6140
12033,image-012033.png,raysie,41.2771,0.7036,45.1593,SersicSphere,39.5545,115.6416,1.9316,13.1786,169.5073,2.8304,16.3732,-17.1169,35.6591
12034,image-012034.png,raysie,63.8611,0.2966,141.0760,SersicSphere,29.2462,234.1696,2.5900,19.5365,101.0212,4.9126,12.4956,-17.1203,-23.7114
12035,image-012035.png,raysie,12.0137,0.2899,176.4374,SersicSphere,3.3173,159.4564,2.1721,17.1997,174.5002,2.8684,13.6811,-3.1063,1.1641
12036,image-012036.png,raysie,44.0068,0.8130,72.8975,SersicSphere,36.0289,171.4969,1.9860,34.6664,178.1078,3.3666,12.3290,-35.6329,5.3273
12037,image-012037.png,raysie,54.2951,0.2172,106.6712,SersicSphere,32.7485,52.3790,4.5939,37.9374,133.5654,2.7439,13.9419,19.9908,25.9390
12038,image-012038.png,raysie,65.7374,0.1573,176.7159,SersicSphere,43.5559,346.5920,4.7586,31.4378,73.8621,4.7365,18.3831,42.3687,-10.0999
12039,image-012039.png,raysie,16.8737,0.5988,115.1437,SersicSphere,19.1098,214.0335,4.5778,4.7654,41.5969,2.2421,12.9184,-15.8365,-10.6953
12040,image-012040.png,raysie,56.9383,0.3675,52.9702,SersicSphere,41.8449,142.1446,3.8729,30.5319,122.6303,3.0409,14.0971,-33.0391,25.6790
12041,image-012041.png,raysie,43.0853,0.5512,40.8610,SersicSphere,11.2567,337.4549,4.9998,20.3720,109.3994,4.0224,19.5839,10.3964,-4.3159
12042,image-012042.png,raysie,7.9891,0.8589,107.8731,SersicSphere,3.3101,148.0118,1.1656,20.4690,88.8781,1.9068,19.7761,-2.8075,1.7535
12043,image-012043.png,raysie,21.4001,0.6715,154.2563,SersicSphere,12.1617,231.8199,4.1078,7.9713,110.4407,3.2714,16.0856,-7.5176,-9.5600
12044,image-012044.png,raysie,67.0730,0.7610,160.4791,SersicSphere,46.4278,60.0002,3.2414,3.5895,73.3210,4.4177,12.5606,23.2138,40.2078
12045,image-012045.png,raysie,43.2874,0.3136,151.7798,SersicSphere,15.7266,17.2477,2.6018,25.7285,3.4056,2.1993,10.8916,15.0194,4.6630
